 n = 28,  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000 
 n = 29,  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000 
 n = 30,  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000 
 n = 31,  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.010000  0.000000  0.000000  0.000000  0.000000  0.000000 
 n = 32,  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.020000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000 
 n = 33,  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.020000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000 
 n = 34,  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000 
 n = 35,  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.000000  0.000000  0.010000  0.000000  0.020000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.000000  0.010000  0.000000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000 
 n = 36,  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.000000 
 n = 37,  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.020000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.020000  0.000000  0.000000  0.010000  0.010000  0.000000 
 n = 38,  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.020000  0.010000  0.000000  0.010000 
 n = 39,  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000 
 n = 40,  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000 
 n = 41,  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.020000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000 
 n = 42,  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.020000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000 
 n = 43,  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.020000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000 
 n = 44,  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.000000  0.000000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000 
 n = 45,  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.020000  0.010000  0.000000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.020000  0.000000  0.020000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.020000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000 
 n = 46,  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.020000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000 
 n = 47,  0.010000  0.000000  0.020000  0.010000  0.000000  0.010000  0.010000  0.000000  0.020000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000 
 n = 48,  0.020000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.020000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000 
 n = 49,  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.020000  0.000000  0.020000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000 
 n = 50,  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.020000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.020000  0.000000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.020000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.020000  0.000000  0.010000  0.010000 
 n = 51,  0.010000  0.010000  0.000000  0.010000  0.010000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.020000  0.010000  0.020000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.020000  0.000000  0.020000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.010000  0.010000  0.000000  0.020000  0.020000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.020000  0.000000  0.020000  0.010000  0.020000  0.010000  0.010000 
 n = 52,  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.010000  0.010000  0.010000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.020000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.010000  0.000000  0.000000  0.010000  0.010000  0.020000  0.000000 
 n = 53,  0.010000  0.010000  0.000000  0.010000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.020000  0.000000  0.010000  0.010000  0.020000  0.000000  0.020000  0.010000  0.000000  0.010000  0.020000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000 
 n = 54,  0.010000  0.010000  0.020000  0.000000  0.020000  0.010000  0.020000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.030000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.020000  0.010000  0.010000  0.020000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000 
